 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0.01,0.0,0.0,0.07,0.0,1.88,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.0
0.0,0.0,0.0,0.01,0.0,1.96,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.04,0.09,0.0
0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.1,0.0,0.0,0.02,0.06,0.0,0.09,0.17,0.0
0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.09,0.0,0.0,0.02,0.06,0.0,0.15,0.21,0.02
0.0,0.0,0.0,0.02,0.0,1.83,0.0,0.0,0.07,0.0,0.0,0.02,0.09,0.0,0.2,0.32,0.02
0.0,0.0,0.0,0.02,0.09,1.8,0.03,0.0,0.04,0.0,0.0,0.09,0.06,0.0,0.21,0.28,0.02
0.0,0.0,0.0,0.02,0.19,1.69,0.16,0.0,0.07,0.0,0.0,0.09,0.06,0.0,0.31,0.22,0.11
0.0,0.0,0.0,0.0,0.32,1.45,0.2,0.0,0.13,0.0,0.0,0.13,0.03,0.0,0.37,0.07,0.29
0.0,0.0,0.0,0.0,0.34,1.34,0.26,0.0,0.11,0.0,0.0,0.06,0.19,0.0,0.47,0.01,0.52
0.0,0.0,0.0,0.0,0.35,1.56,0.15,0.0,0.14,0.0,0.0,0.09,0.19,0.0,0.35,0.0,0.52
0.02,0.0,0.0,0.0,0.31,1.82,0.16,0.0,0.11,0.0,0.0,0.08,0.23,0.0,0.25,0.02,0.39
0.03,0.0,0.0,0.0,0.24,2.06,0.08,0.0,0.12,0.0,0.0,0.18,0.14,0.0,0.08,0.08,0.16
0.03,0.0,0.0,0.0,0.13,1.99,0.06,0.0,0.06,0.0,0.0,0.2,0.14,0.0,0.08,0.16,0.24
0.01,0.0,0.0,0.0,0.05,1.91,0.0,0.0,0.03,0.0,0.0,0.15,0.12,0.0,0.06,0.21,0.27
0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.01,0.0,0.0,0.19,0.06,0.0,0.06,0.15,0.38
0.01,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.01,0.0,0.0,0.19,0.06,0.0,0.02,0.07,0.3
0.01,0.0,0.0,0.05,0.0,1.97,0.0,0.0,0.01,0.0,0.0,0.19,0.03,0.0,0.03,0.06,0.22
0.01,0.0,0.0,0.06,0.0,2.01,0.0,0.0,0.01,0.0,0.0,0.12,0.0,0.0,0.05,0.18,0.11
0.02,0.0,0.0,0.06,0.0,2.01,0.0,0.0,0.01,0.0,0.0,0.08,0.01,0.0,0.11,0.25,0.01
0.02,0.0,0.0,0.01,0.0,1.66,0.0,0.0,0.01,0.0,0.0,0.09,0.08,0.0,0.1,0.28,0.03
0.02,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.02,0.0,0.0,0.02,0.08,0.0,0.08,0.36,0.06
0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.07,0.0,0.0,0.01,0.11,0.0,0.05,0.38,0.05
0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.1,0.0,0.0,0.08,0.05,0.0,0.03,0.34,0.02
0.03,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.07,0.0,0.0,0.15,0.05,0.0,0.03,0.2,0.01
0.06,0.0,0.0,0.0,0.0,1.56,0.01,0.0,0.03,0.0,0.0,0.25,0.01,0.0,0.05,0.13,0.03
0.11,0.0,0.0,0.0,0.0,1.7,0.01,0.0,0.0,0.0,0.0,0.22,0.03,0.01,0.05,0.24,0.03
0.09,0.0,0.0,0.0,0.0,1.71,0.01,0.0,0.0,0.0,0.0,0.22,0.03,0.01,0.05,0.28,0.02
0.1,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.19,0.03,0.01,0.07,0.5,0.0
0.08,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.14,0.43,0.02
0.14,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.04,0.0,0.0,0.13,0.0,0.0,0.24,0.42,0.08
0.23,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.09,0.0,0.0,0.15,0.0,0.0,0.2,0.31,0.11
0.22,0.0,0.0,0.0,0.0,1.42,0.01,0.0,0.09,0.0,0.0,0.12,0.0,0.0,0.24,0.27,0.08
0.21,0.0,0.0,0.0,0.03,1.37,0.07,0.0,0.05,0.0,0.0,0.18,0.0,0.0,0.28,0.35,0.02
0.11,0.0,0.0,0.0,0.06,1.41,0.11,0.04,0.01,0.0,0.0,0.19,0.03,0.0,0.44,0.39,0.0
0.09,0.0,0.0,0.01,0.06,1.46,0.13,0.12,0.0,0.0,0.0,0.22,0.1,0.0,0.48,0.48,0.0
0.07,0.0,0.0,0.01,0.05,1.65,0.11,0.19,0.0,0.0,0.0,0.27,0.15,0.0,0.36,0.49,0.0
0.07,0.0,0.0,0.01,0.02,1.81,0.12,0.16,0.0,0.0,0.0,0.36,0.12,0.0,0.34,0.58,0.0
0.06,0.0,0.0,0.0,0.02,1.73,0.13,0.09,0.0,0.0,0.0,0.42,0.06,0.0,0.25,0.63,0.0
0.05,0.0,0.0,0.0,0.0,1.63,0.14,0.01,0.0,0.0,0.0,0.5,0.0,0.0,0.24,0.6,0.0
0.12,0.0,0.0,0.0,0.0,1.63,0.13,0.01,0.0,0.0,0.0,0.52,0.0,0.0,0.1,0.5,0.0
0.15,0.0,0.0,0.0,0.0,1.43,0.16,0.0,0.0,0.0,0.0,0.51,0.0,0.01,0.08,0.48,0.0
0.21,0.0,0.0,0.0,0.0,1.27,0.19,0.01,0.0,0.0,0.0,0.37,0.0,0.04,0.08,0.6,0.0
0.2,0.0,0.0,0.0,0.0,1.01,0.27,0.11,0.0,0.0,0.0,0.28,0.0,0.1,0.05,0.63,0.0
0.24,0.0,0.0,0.01,0.0,1.21,0.31,0.14,0.0,0.0,0.0,0.26,0.0,0.12,0.0,0.67,0.0
0.23,0.0,0.0,0.01,0.0,1.35,0.27,0.15,0.0,0.0,0.0,0.42,0.0,0.13,0.0,0.56,0.0
0.14,0.0,0.0,0.01,0.0,1.55,0.22,0.06,0.0,0.0,0.0,0.44,0.0,0.13,0.0,0.45,0.0
0.16,0.0,0.0,0.0,0.0,1.64,0.2,0.03,0.0,0.0,0.0,0.5,0.0,0.15,0.0,0.41,0.0
0.14,0.0,0.0,0.0,0.0,1.43,0.21,0.0,0.0,0.0,0.0,0.45,0.0,0.16,0.0,0.47,0.0
0.2,0.0,0.0,0.0,0.0,1.33,0.2,0.0,0.0,0.0,0.0,0.51,0.0,0.19,0.0,0.53,0.0
0.19,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,0.45,0.0,0.21,0.0,0.5,0.0
0.19,0.0,0.0,0.0,0.0,1.09,0.25,0.0,0.0,0.0,0.0,0.43,0.0,0.23,0.0,0.34,0.0
0.16,0.0,0.0,0.0,0.0,1.06,0.26,0.0,0.0,0.0,0.0,0.34,0.0,0.2,0.0,0.39,0.0
0.15,0.0,0.02,0.0,0.0,1.29,0.21,0.05,0.0,0.0,0.0,0.45,0.0,0.17,0.0,0.36,0.0
0.11,0.0,0.02,0.0,0.0,1.47,0.2,0.11,0.0,0.0,0.0,0.39,0.0,0.18,0.0,0.5,0.0
0.17,0.0,0.02,0.0,0.0,1.47,0.16,0.11,0.0,0.0,0.0,0.39,0.0,0.2,0.0,0.54,0.0
0.18,0.0,0.0,0.0,0.0,1.55,0.09,0.06,0.0,0.0,0.0,0.27,0.0,0.22,0.0,0.63,0.0
0.25,0.0,0.0,0.0,0.0,1.53,0.09,0.0,0.0,0.0,0.0,0.29,0.0,0.21,0.0,0.7,0.0
0.21,0.0,0.0,0.0,0.0,1.74,0.09,0.0,0.01,0.0,0.0,0.36,0.0,0.21,0.0,0.56,0.0
0.17,0.0,0.02,0.0,0.0,1.67,0.15,0.01,0.01,0.0,0.0,0.41,0.0,0.22,0.0,0.51,0.0
0.11,0.0,0.02,0.0,0.0,1.43,0.11,0.01,0.01,0.0,0.0,0.43,0.0,0.26,0.0,0.37,0.0
0.09,0.0,0.02,0.0,0.0,1.12,0.08,0.01,0.0,0.0,0.0,0.42,0.0,0.28,0.0,0.32,0.0
0.12,0.0,0.0,0.0,0.0,1.02,0.02,0.0,0.0,0.0,0.0,0.44,0.0,0.31,0.0,0.28,0.0
0.09,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.32,0.0,0.18,0.0
0.07,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.31,0.0,0.34,0.0
0.0,0.0,0.0,0.04,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.35,0.0,0.42,0.0
0.03,0.0,0.0,0.04,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.32,0.0,0.52,0.0
0.04,0.0,0.0,0.04,0.0,1.06,0.04,0.0,0.0,0.0,0.0,0.52,0.0,0.3,0.0,0.38,0.0
0.04,0.0,0.0,0.0,0.0,1.08,0.1,0.0,0.0,0.0,0.0,0.54,0.0,0.25,0.0,0.3,0.0
0.01,0.0,0.0,0.0,0.0,1.12,0.14,0.02,0.0,0.0,0.0,0.49,0.0,0.21,0.0,0.28,0.0
0.0,0.0,0.0,0.0,0.0,1.25,0.13,0.02,0.0,0.0,0.0,0.36,0.0,0.2,0.0,0.26,0.0
0.07,0.0,0.0,0.04,0.0,1.13,0.1,0.03,0.0,0.0,0.0,0.35,0.0,0.19,0.0,0.25,0.0
0.07,0.0,0.0,0.04,0.0,1.07,0.08,0.01,0.0,0.0,0.0,0.4,0.0,0.23,0.0,0.24,0.0
0.07,0.0,0.0,0.04,0.0,0.87,0.12,0.01,0.0,0.0,0.0,0.46,0.0,0.31,0.0,0.39,0.0
0.03,0.0,0.0,0.01,0.0,0.86,0.14,0.02,0.0,0.0,0.0,0.38,0.0,0.34,0.0,0.42,0.0
0.04,0.0,0.0,0.07,0.0,0.93,0.17,0.02,0.0,0.0,0.0,0.36,0.0,0.38,0.0,0.42,0.0
0.1,0.0,0.01,0.09,0.0,1.02,0.22,0.02,0.0,0.0,0.0,0.41,0.0,0.34,0.0,0.28,0.0
0.2,0.0,0.01,0.09,0.05,0.9,0.23,0.02,0.0,0.0,0.0,0.58,0.0,0.29,0.0,0.26,0.03
0.31,0.0,0.01,0.13,0.1,0.95,0.25,0.02,0.0,0.0,0.0,0.66,0.0,0.21,0.0,0.21,0.22
0.41,0.0,0.05,0.16,0.1,1.11,0.23,0.02,0.0,0.0,0.0,0.76,0.0,0.17,0.0,0.19,0.43
0.45,0.0,0.05,0.31,0.06,1.25,0.29,0.04,0.0,0.0,0.0,0.76,0.0,0.17,0.0,0.09,0.51
0.46,0.0,0.05,0.21,0.01,1.36,0.27,0.07,0.0,0.0,0.0,0.78,0.0,0.27,0.0,0.15,0.47
0.45,0.0,0.0,0.16,0.02,1.22,0.19,0.07,0.0,0.0,0.0,0.8,0.0,0.34,0.0,0.26,0.26
0.36,0.0,0.0,0.0,0.02,1.28,0.1,0.03,0.0,0.0,0.0,0.85,0.0,0.36,0.0,0.33,0.15
0.35,0.0,0.03,0.01,0.01,1.35,0.1,0.0,0.0,0.0,0.0,0.98,0.0,0.28,0.0,0.36,0.04
0.37,0.0,0.06,0.01,0.0,1.39,0.09,0.0,0.0,0.0,0.0,1.03,0.0,0.2,0.0,0.28,0.04
0.35,0.0,0.06,0.01,0.0,1.51,0.18,0.0,0.0,0.0,0.0,0.79,0.0,0.15,0.16,0.39,0.04
0.26,0.0,0.1,0.0,0.0,1.38,0.15,0.0,0.0,0.0,0.04,0.52,0.0,0.08,0.19,0.39,0.0
0.09,0.0,0.13,0.1,0.0,1.38,0.14,0.0,0.0,0.0,0.11,0.46,0.0,0.08,0.19,0.49,0.0
0.01,0.0,0.22,0.13,0.0,1.36,0.02,0.0,0.0,0.02,0.11,0.68,0.0,0.11,0.03,0.64,0.0
0.0,0.0,0.24,0.13,0.0,1.27,0.0,0.0,0.0,0.02,0.12,0.68,0.0,0.14,0.08,0.66,0.0
0.0,0.0,0.31,0.03,0.0,1.25,0.0,0.0,0.0,0.02,0.17,0.59,0.0,0.18,0.1,0.74,0.0
0.0,0.0,0.25,0.0,0.0,1.21,0.0,0.0,0.0,0.11,0.2,0.48,0.0,0.18,0.16,0.59,0.0
0.0,0.0,0.29,0.06,0.0,1.2,0.03,0.0,0.0,0.19,0.14,0.47,0.0,0.22,0.13,0.76,0.0
0.0,0.0,0.24,0.12,0.0,1.06,0.04,0.0,0.0,0.24,0.03,0.45,0.0,0.24,0.19,0.72,0.0
0.0,0.0,0.36,0.16,0.0,0.88,0.05,0.0,0.01,0.31,0.03,0.47,0.0,0.27,0.17,0.64,0.0
0.0,0.0,0.32,0.1,0.0,0.94,0.02,0.0,0.01,0.41,0.03,0.57,0.0,0.3,0.11,0.47,0.0
0.0,0.0,0.34,0.04,0.0,1.13,0.01,0.0,0.01,0.55,0.03,0.65,0.0,0.3,0.04,0.52,0.0
0.0,0.0,0.32,0.0,0.0,1.18,0.0,0.0,0.01,0.59,0.0,0.62,0.0,0.3,0.0,0.62,0.0
0.0,0.0,0.34,0.0,0.0,1.11,0.0,0.0,0.03,0.59,0.0,0.68,0.0,0.34,0.0,0.51,0.0
0.0,0.0,0.35,0.0,0.0,1.04,0.0,0.0,0.05,0.59,0.0,0.66,0.0,0.36,0.0,0.36,0.0
0.0,0.0,0.42,0.0,0.0,1.1,0.03,0.0,0.1,0.55,0.0,0.68,0.0,0.37,0.0,0.25,0.0
0.0,0.0,0.5,0.0,0.0,1.38,0.14,0.0,0.17,0.52,0.0,0.58,0.0,0.31,0.0,0.21,0.09
0.0,0.0,0.51,0.0,0.02,1.4,0.25,0.0,0.22,0.4,0.02,0.41,0.0,0.27,0.0,0.17,0.37
0.0,0.0,0.4,0.0,0.08,1.27,0.31,0.0,0.24,0.41,0.09,0.33,0.0,0.28,0.01,0.1,0.55
0.0,0.0,0.29,0.0,0.12,0.99,0.34,0.0,0.24,0.31,0.12,0.27,0.0,0.3,0.01,0.07,0.61
0.0,0.0,0.23,0.0,0.16,1.0,0.29,0.0,0.3,0.39,0.1,0.24,0.0,0.32,0.01,0.05,0.4
0.0,0.0,0.16,0.0,0.12,1.21,0.23,0.0,0.37,0.46,0.02,0.35,0.0,0.3,0.0,0.07,0.23
0.0,0.0,0.15,0.0,0.09,1.36,0.12,0.0,0.4,0.55,0.0,0.46,0.0,0.31,0.0,0.07,0.08
0.0,0.0,0.25,0.0,0.03,1.45,0.12,0.0,0.38,0.65,0.0,0.62,0.0,0.29,0.0,0.13,0.01
0.0,0.0,0.35,0.0,0.0,1.33,0.1,0.0,0.31,0.65,0.0,0.61,0.0,0.27,0.0,0.19,0.0
0.0,0.0,0.27,0.0,0.0,1.25,0.09,0.0,0.29,0.75,0.0,0.59,0.0,0.28,0.0,0.23,0.0
0.0,0.0,0.14,0.01,0.0,1.23,0.03,0.0,0.28,0.67,0.03,0.61,0.0,0.29,0.07,0.19,0.0
0.0,0.0,0.1,0.01,0.0,1.3,0.07,0.0,0.28,0.55,0.09,0.51,0.0,0.31,0.12,0.21,0.0
0.0,0.0,0.1,0.03,0.0,1.49,0.06,0.0,0.27,0.45,0.18,0.49,0.0,0.31,0.2,0.32,0.0
0.0,0.0,0.17,0.01,0.0,1.36,0.06,0.0,0.28,0.47,0.31,0.38,0.01,0.32,0.19,0.46,0.0
0.0,0.0,0.17,0.04,0.0,1.32,0.02,0.0,0.29,0.49,0.26,0.42,0.01,0.32,0.18,0.41,0.0
0.0,0.0,0.29,0.02,0.0,1.18,0.05,0.0,0.29,0.6,0.17,0.38,0.03,0.3,0.09,0.34,0.0
0.0,0.0,0.22,0.02,0.0,1.26,0.07,0.0,0.28,0.58,0.01,0.4,0.04,0.27,0.04,0.3,0.0
0.0,0.0,0.18,0.0,0.0,1.32,0.11,0.0,0.33,0.61,0.04,0.36,0.04,0.24,0.01,0.41,0.0
0.0,0.0,0.13,0.0,0.0,1.3,0.08,0.0,0.35,0.64,0.04,0.32,0.04,0.24,0.01,0.39,0.0
0.0,0.0,0.22,0.0,0.0,1.25,0.05,0.0,0.36,0.67,0.03,0.31,0.02,0.25,0.11,0.34,0.0
0.0,0.0,0.25,0.0,0.0,1.19,0.02,0.0,0.3,0.68,0.0,0.35,0.05,0.23,0.11,0.33,0.0
0.0,0.0,0.24,0.0,0.0,1.16,0.02,0.0,0.28,0.69,0.0,0.36,0.02,0.24,0.15,0.33,0.0
0.0,0.0,0.27,0.0,0.01,1.25,0.06,0.0,0.23,0.78,0.0,0.31,0.03,0.25,0.03,0.3,0.0
0.0,0.0,0.3,0.0,0.02,1.26,0.08,0.0,0.24,0.84,0.0,0.19,0.04,0.31,0.03,0.15,0.0
0.0,0.0,0.36,0.0,0.02,1.32,0.09,0.0,0.27,0.83,0.03,0.13,0.14,0.3,0.0,0.2,0.0
0.0,0.0,0.33,0.0,0.01,1.28,0.09,0.0,0.28,0.83,0.03,0.15,0.23,0.33,0.0,0.2,0.0
0.0,0.0,0.29,0.0,0.0,1.21,0.05,0.0,0.28,0.84,0.06,0.22,0.29,0.35,0.0,0.2,0.0
0.0,0.0,0.29,0.0,0.0,1.25,0.1,0.0,0.28,0.79,0.03,0.3,0.27,0.36,0.0,0.25,0.0
0.0,0.0,0.31,0.0,0.0,1.39,0.08,0.0,0.31,0.66,0.03,0.34,0.36,0.34,0.0,0.2,0.0
0.0,0.0,0.31,0.0,0.0,1.49,0.13,0.0,0.29,0.67,0.0,0.3,0.34,0.36,0.0,0.31,0.0
0.0,0.0,0.26,0.0,0.0,1.34,0.12,0.0,0.3,0.7,0.0,0.31,0.31,0.37,0.0,0.28,0.0
0.0,0.0,0.29,0.0,0.0,1.32,0.15,0.0,0.32,0.75,0.0,0.28,0.15,0.37,0.0,0.31,0.0
0.0,0.0,0.36,0.0,0.02,1.46,0.15,0.0,0.36,0.7,0.0,0.25,0.07,0.36,0.0,0.3,0.0
0.0,0.0,0.43,0.0,0.03,1.59,0.14,0.0,0.38,0.77,0.0,0.12,0.03,0.35,0.0,0.28,0.0
0.0,0.0,0.34,0.0,0.07,1.48,0.11,0.0,0.42,0.91,0.03,0.19,0.0,0.39,0.0,0.26,0.0
0.0,0.0,0.26,0.0,0.05,1.26,0.06,0.0,0.45,0.78,0.06,0.32,0.0,0.37,0.0,0.2,0.0
0.0,0.0,0.18,0.0,0.04,1.27,0.02,0.0,0.49,0.63,0.19,0.5,0.0,0.38,0.0,0.12,0.0
0.0,0.0,0.18,0.0,0.0,1.29,0.0,0.0,0.52,0.47,0.21,0.53,0.0,0.3,0.0,0.08,0.0
0.0,0.0,0.17,0.0,0.0,1.51,0.0,0.0,0.59,0.51,0.19,0.55,0.0,0.21,0.02,0.04,0.0
0.0,0.0,0.12,0.0,0.0,1.62,0.0,0.0,0.67,0.46,0.06,0.63,0.0,0.17,0.02,0.0,0.0
0.0,0.0,0.07,0.0,0.0,1.63,0.0,0.03,0.64,0.53,0.0,0.64,0.0,0.17,0.02,0.04,0.0
0.0,0.0,0.02,0.0,0.0,1.56,0.0,0.04,0.58,0.75,0.0,0.7,0.0,0.23,0.0,0.06,0.0
0.0,0.0,0.11,0.0,0.0,1.38,0.0,0.1,0.55,1.04,0.0,0.72,0.0,0.26,0.0,0.15,0.0
0.0,0.0,0.23,0.0,0.0,1.44,0.0,0.18,0.58,1.13,0.0,0.67,0.0,0.3,0.0,0.11,0.0
0.0,0.0,0.36,0.0,0.0,1.46,0.01,0.22,0.63,1.13,0.0,0.6,0.0,0.37,0.0,0.16,0.0
0.0,0.0,0.32,0.0,0.0,1.6,0.01,0.15,0.62,1.0,0.0,0.57,0.0,0.44,0.0,0.14,0.0
0.0,0.0,0.27,0.0,0.0,1.68,0.01,0.04,0.65,0.83,0.0,0.65,0.0,0.51,0.0,0.14,0.0
0.0,0.0,0.28,0.0,0.01,1.72,0.0,0.0,0.63,0.79,0.0,0.72,0.0,0.54,0.0,0.26,0.0
0.0,0.0,0.34,0.0,0.01,1.8,0.0,0.0,0.61,0.87,0.0,0.68,0.0,0.55,0.0,0.28,0.0
0.0,0.0,0.38,0.0,0.01,1.81,0.0,0.05,0.56,0.92,0.0,0.69,0.0,0.58,0.0,0.3,0.0
0.0,0.0,0.29,0.0,0.0,1.78,0.0,0.15,0.52,0.94,0.0,0.58,0.02,0.59,0.0,0.21,0.0
0.0,0.0,0.27,0.0,0.0,1.66,0.0,0.28,0.54,0.89,0.0,0.45,0.03,0.57,0.02,0.34,0.0
0.0,0.0,0.19,0.0,0.03,1.52,0.0,0.23,0.54,0.96,0.0,0.32,0.12,0.53,0.02,0.53,0.0
0.0,0.0,0.21,0.0,0.03,1.35,0.03,0.19,0.53,0.85,0.0,0.32,0.21,0.53,0.02,0.55,0.0
0.0,0.0,0.24,0.0,0.03,1.16,0.03,0.06,0.4,0.85,0.0,0.49,0.22,0.55,0.0,0.41,0.0
0.0,0.0,0.22,0.0,0.0,1.1,0.06,0.06,0.32,0.6,0.0,0.53,0.13,0.51,0.0,0.26,0.0
0.0,0.0,0.23,0.0,0.0,1.04,0.03,0.0,0.2,0.53,0.0,0.61,0.02,0.46,0.0,0.13,0.0
0.0,0.0,0.12,0.0,0.0,1.03,0.03,0.0,0.21,0.36,0.0,0.6,0.0,0.39,0.0,0.06,0.0
0.0,0.0,0.11,0.0,0.0,1.06,0.0,0.0,0.22,0.4,0.0,0.7,0.0,0.38,0.0,0.0,0.0
0.0,0.0,0.04,0.0,0.0,1.23,0.0,0.0,0.26,0.36,0.0,0.68,0.0,0.31,0.0,0.0,0.0
0.0,0.0,0.04,0.0,0.0,1.53,0.04,0.0,0.28,0.31,0.0,0.67,0.0,0.2,0.0,0.11,0.0
0.0,0.0,0.05,0.0,0.0,1.56,0.04,0.0,0.33,0.42,0.0,0.57,0.0,0.16,0.0,0.11,0.0
0.0,0.0,0.07,0.0,0.0,1.52,0.04,0.0,0.32,0.48,0.0,0.58,0.0,0.17,0.0,0.19,0.0
0.0,0.0,0.07,0.0,0.0,1.3,0.0,0.0,0.37,0.48,0.15,0.45,0.0,0.28,0.0,0.15,0.0
0.0,0.0,0.03,0.01,0.0,1.26,0.0,0.0,0.31,0.41,0.15,0.49,0.0,0.39,0.0,0.31,0.0
0.02,0.0,0.01,0.01,0.0,1.1,0.0,0.0,0.39,0.39,0.15,0.49,0.0,0.43,0.0,0.3,0.0
0.03,0.0,0.04,0.01,0.0,1.06,0.0,0.0,0.35,0.46,0.05,0.61,0.0,0.44,0.0,0.23,0.0
0.05,0.0,0.07,0.0,0.0,1.09,0.0,0.0,0.42,0.44,0.11,0.59,0.0,0.37,0.0,0.07,0.0
0.07,0.0,0.07,0.0,0.0,1.02,0.0,0.0,0.43,0.4,0.14,0.62,0.0,0.37,0.0,0.05,0.0
0.13,0.0,0.03,0.0,0.0,0.97,0.0,0.0,0.47,0.31,0.1,0.66,0.0,0.38,0.0,0.1,0.0
0.18,0.0,0.0,0.03,0.0,0.84,0.0,0.0,0.45,0.3,0.04,0.73,0.0,0.37,0.0,0.15,0.0
0.2,0.0,0.0,0.1,0.0,0.97,0.0,0.01,0.44,0.22,0.0,0.72,0.0,0.32,0.0,0.22,0.0
0.18,0.0,0.0,0.1,0.0,0.93,0.0,0.03,0.47,0.22,0.0,0.78,0.0,0.23,0.0,0.34,0.0
0.17,0.0,0.0,0.07,0.0,1.05,0.0,0.03,0.49,0.13,0.0,0.75,0.0,0.22,0.0,0.29,0.0
0.11,0.0,0.0,0.0,0.0,1.03,0.0,0.01,0.52,0.08,0.0,0.75,0.0,0.2,0.0,0.18,0.0
0.08,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.52,0.07,0.0,0.7,0.0,0.2,0.0,0.04,0.0
0.02,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.57,0.07,0.0,0.75,0.0,0.14,0.0,0.09,0.0
0.08,0.0,0.0,0.0,0.0,0.99,0.02,0.0,0.55,0.07,0.01,0.82,0.0,0.12,0.0,0.16,0.0
0.06,0.0,0.0,0.0,0.0,1.11,0.02,0.0,0.56,0.03,0.11,0.78,0.0,0.15,0.0,0.15,0.0
0.09,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.51,0.0,0.11,0.7,0.0,0.19,0.0,0.1,0.0
0.05,0.0,0.0,0.0,0.0,1.05,0.01,0.0,0.52,0.0,0.1,0.65,0.0,0.14,0.0,0.01,0.0
0.1,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.51,0.0,0.0,0.69,0.0,0.09,0.0,0.07,0.0
0.09,0.0,0.0,0.0,0.0,0.98,0.01,0.02,0.55,0.0,0.0,0.74,0.0,0.08,0.0,0.19,0.0
0.09,0.0,0.0,0.0,0.0,1.01,0.0,0.02,0.56,0.0,0.12,0.72,0.0,0.1,0.0,0.2,0.0
0.11,0.0,0.0,0.0,0.0,1.05,0.0,0.06,0.58,0.0,0.12,0.61,0.0,0.07,0.0,0.14,0.0
0.16,0.0,0.0,0.0,0.0,0.87,0.02,0.05,0.56,0.0,0.12,0.49,0.0,0.07,0.0,0.02,0.0
0.22,0.0,0.0,0.0,0.0,0.81,0.02,0.04,0.52,0.0,0.01,0.37,0.0,0.07,0.0,0.1,0.0
0.25,0.0,0.0,0.0,0.0,0.81,0.02,0.0,0.49,0.0,0.01,0.4,0.0,0.06,0.0,0.1,0.0
0.26,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.51,0.0,0.01,0.38,0.0,0.05,0.0,0.1,0.0
0.18,0.0,0.0,0.0,0.0,1.14,0.0,0.01,0.54,0.0,0.0,0.42,0.0,0.06,0.0,0.04,0.0
0.07,0.0,0.0,0.0,0.0,0.92,0.03,0.01,0.5,0.0,0.0,0.37,0.0,0.05,0.0,0.06,0.0
0.05,0.0,0.0,0.0,0.0,1.02,0.04,0.01,0.4,0.0,0.0,0.51,0.0,0.05,0.0,0.06,0.0
0.05,0.0,0.0,0.0,0.0,1.01,0.04,0.06,0.42,0.0,0.0,0.54,0.0,0.02,0.0,0.02,0.0
0.05,0.0,0.0,0.0,0.0,1.24,0.01,0.06,0.5,0.08,0.08,0.68,0.0,0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.06,0.58,0.21,0.08,0.72,0.0,0.19,0.0,0.02,0.0
0.03,0.0,0.0,0.0,0.0,1.25,0.01,0.0,0.57,0.24,0.08,0.86,0.0,0.25,0.0,0.02,0.0
0.04,0.0,0.0,0.0,0.0,1.1,0.06,0.02,0.58,0.2,0.04,0.92,0.0,0.28,0.0,0.02,0.0
0.04,0.0,0.0,0.0,0.0,1.0,0.08,0.14,0.59,0.07,0.14,0.99,0.0,0.3,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.86,0.15,0.14,0.54,0.05,0.25,1.04,0.0,0.33,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.89,0.21,0.16,0.46,0.0,0.24,1.16,0.0,0.32,0.02,0.0,0.0
0.11,0.0,0.0,0.0,0.0,0.73,0.22,0.05,0.4,0.0,0.14,1.25,0.0,0.26,0.12,0.08,0.0
0.14,0.0,0.0,0.0,0.0,0.7,0.19,0.07,0.4,0.0,0.03,1.31,0.0,0.21,0.12,0.08,0.0
0.19,0.0,0.0,0.0,0.0,0.73,0.11,0.03,0.38,0.0,0.0,1.28,0.0,0.14,0.09,0.08,0.0
